Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
Cyber Security Analyst,Cognizant,9 - 14 years,Not Disclosed,"Pune,Maharashtra",26 days ago,1,197,"Role & responsibilities

Primary mandate skill required IT/OT Security ( forcescout)
Secondary mandate skill required Firewall and Proxy.
Today the modern enterprise is an Enterprise of Things. We are on a mission to secure the Enterprise of Things with active defense by identifying, segmenting and enforcing compliance of every connected thing. In real time. And at scale. Our unified security platform enables enterprises and government agencies to focus on Zero Trust segmentation, IT/OT convergence and OT/ICS innovation, all supporting our mission and vision.
Join us as we secure the world with our products. We are looking for resourceful and gritty individuals to collaborate as one team while ensuring a world-class customer experience. We are cyber-obsessed about addressing the worldÃÂs most challenging security problems. Innovation starts here, everyoneÃÂs ideas are valued, visionaries welcomed!

What You Will Do:
Bring your top qualities as a cyber security analyst to impact ForescoutÃÂs product directly;
Develop the inherent algorithms to be used in ForescoutÃÂs products;
Identify and research new innovative methodologies and technologies that could improve our security engines;
Work with a group of security researchers and data scientists to analyze unique context-rich endpoint and network traffic data collected through our cloud platform;
Develop advanced techniques to classify IoT devices and detect anomalous behavior;
Identify additional data sets that can be useful in refining and enhancing ForescoutÃÂs IoT security engine;
Keep being updated in the cyber-security landscape: threat intelligence, academic papers, news, forums, and technical blogs;
Research new and existing cyber-security attack techniques and territories, while evaluating detection tactics;
Identify and evaluate potential security breaches that currently exist and may pose a potential threat to customersÃÂ networks.
Understanding of NetSec like Palo Alto Firewall, Cisco FTD and Proxy will be added advantage.
What You Bring to us
2+ years of experience in industry/army cyber-security research or analysis.
In-depth knowledge of networking and Internet protocols.
Hands-on experience in information security tools and attack methodologies.
Familiarity with cybersecurity frameworks (CIS, NIST CFS, MITRE ATT&CK).
Experience with network/security-related data analysis.
Hands-on experience in software development or scripting languages.
Practical research enthusiastic - delivering continuous solutions for real challenges and threats.
Practical Machine-Learning / Data Science experience - a major advantage
Similar position in cyber-security firm ÃÂ a major advantage

Preferred candidate profile


Perks and benefits","cyber security, firewall"
Senior Information Security Analyst,BNY Mellon,2 - 4 years,Not Disclosed,Pune,30+ days ago,1,180,"The position ensures all designated Saviynt monitoring tasks are reviewed/reassigned/reported and appropriate action taken per defined procedure in scheduled time frame
Assist AccessHub level 3 engineering team to enhance and test Access Hub request system, provides support for weekend sprints and Access Hub application upgrades
Schedule jobs monitoring/reporting by raising incidents and JIRA tickets
Ensures certifications and revocations are monitored, reassigned and closed within the defined service level objective
Reported issues to be tracked via CAIR Log, reported to L3 engineering team, and discussed on daily stand-up calls
The position is also responsible for workload balancing request, addressing High risk termination Service now tickets, perform analysis on manual tasks like workload, pending reassignment and projects to help efficiency gains in operations
Not filling this position will negatively impact IAM Operations ability to service the needs and expectations of our clients and business partners, as well as increase the potential reputational and financial risk
The position will liaise with business, application owners to help onboard new application in to IAM operations
Create/update/review operational playbooks to maintain business continuity
Assign Saviynt queues to newly onboarded applications
Create access for staff and share updates whenever any change is incorporated within applications
The position is critical to ensure the ability to meet project milestones, adherence to BNYM Automation guidelines and framework, IAM Info
Sec policies and enhance service level objectives through automation implementation
Accountabilities will also include automating internal & external employee access provisioning associated with onboarding new applications and responsibilities, escalate issue and maintain CAIR Logs
Support Level 2 activities for Automation tracks within IAM Ops
This position is critical for maintaining controls related to internal and external identity management
This requisition is critical to meeting both project deliverables as well as maintaining operational service levels
Not filling this position would leave a significant gap in 2023 aggressive automation project deliverables and is critical to meeting deadlines and provide evidence on time for scope change and maintaining defined project service levels
Replacement resource will be a member of a cross functional team, resource will support manual access provisioning, priority access request, workload balancing function, AccessHub monitoring for provisioning queue failures and will be exposed to all aspects and phases of API/Connector automation and RPA by leveraging Agile methodology including analyzing the automation requirements, process design and documentation, dividing the project into different sprints, allocating sprints to development team and completing the BOT life cycle in more agile way
Supports the effectiveness of security-related operations
Provides programming support and assists in project planning for an operational area in information security
Supports the operations of a security sub-component
Executes day-to-day operational security components
Implements new versions of security software for existing technologies and architectures
Reviews and analyzes data and information for business systems security
Assists in ensuring that security concerns are addressed and mitigated
Produces first draft of reports, analyses, findings, etc
Contributes to the achievement of team objectives
Bachelors degree in computer science or a related discipline, or equivalent work experience required
2-4 years of experience in information security or related technology experience required, experience in the securities or financial services industry is a plus","Computer science, Automation, Information security, Project planning, Agile methodology, JIRA, Business continuity, Monitoring, Financial services, Identity management"
Security Analyst 2,Vineet Tyre Center,5 - 7 years,Not Disclosed,Pune,3 days ago,1,32,"The advanced threats, risks and security vulnerabilities of the companys IT and digital solutions are known and evaluated.
A technical watch is done to anticipate the evolution of the risks.
The safety requirements and their implementation are a good compromise between the costs, the acceptance by the users and the level of residual risk.
The tools and methods needed to ensure the security of IT and digital projects and solutions are implemented to control the level of risk.
Serious security incidents are resolved.
His/Her actions contribute to improving the behavior of people (users of IT and digital solutions, managers, professionals of IT and digital solutions) facing constantly changing security risks and threats.
Continuously looks for ways to evaluate and reduce risk to the company, and to improve security processes & methods
Continuously enlarges breadth of knowledge (technical & business related) through internal and external contacts
Perimeter:
The scope is Worldwide.
The Security Analyst is part of the Infra/NET team.
The main missions are:
Control the level of security on our NET devices.
Provide reports and key indicators.
Be accountable for the corrections and follow-up.
The main activities are:
Use the work instructions to build the weekly and monthly reports.
Create the SR in Snow to our NET Supplier to correct the gaps.
Follow the non-conformities.
Build the indicators each month.
Compliance to Security rules
Security Patching
Patching Compliance
Professional and Technical Competences:
Primary Skills:
VMware Networks.
Hands experience on configuring NSX-T firewalls.
vSphere Networking.
NVDS
Analysis of flows on vRNI.
Firewall Technologies - Good hands-on experience on CheckPoint Firewalls.
Hands on experience on Cisco routers and switches.
CCNA Certified.
Infrastructure Network Concepts
TCP/IP
NAT
ACL
LAN
WAN
VLAN
CISCO
Network SECURITY
Secondary Technical Skills:
F5 Load Balancer.
Python Scripting.
Basic practice of Service Now ITSM tool
Understanding of ITIL process.
Education:
Grade level: BE/BTECH and work experience of 5 to 7 years in IT Infrastructure Network domain","Cisco routers, VMware, Networking, WAN, LAN, Network security, VLAN, cisco, Firewall, Python"
Cyber Security Engineer,Tntra,1 - 2 years,Not Disclosed,Vadodara,3 days ago,1,67,"Your role as a Cybersecurity Specialist is critical in safeguarding Tntras digital assets and ensuring the confidentiality, integrity, and availability of its data and services
This position requires a well-rounded individual with a comprehensive set of skills and knowledge to proactively identify and mitigate security threats, vulnerabilities, and risks across a wide range of technology platforms and environments
Your role as a Cybersecurity engineer is critical in enhancing the security posture of Tntra by applying industry best practices and staying ahead of emerging cybersecurity trends
Roles Responsibilities
Strong Problem-Solving and Analytical Skills: Proficient in critical thinking and decision-making, even when faced with limited information.
Excellent Communication and Interpersonal Skills: Exceptional verbal and written communication abilities for effective collaboration with internal teams and external stakeholders or clients.
Penetration Testing: Proficiency in conducting penetration testing with experience in web application and/or API/mobile pen testing, ideally encompassing at least OWASP Top 10 vulnerabilities or, even better, OWASP ASVS.
Development Methodologies and Secure Coding Practices: Good understanding of development methodologies and secure coding practices.
Network Protocols, Operating Systems, and Security Technologies: Great understanding of network protocols, operating systems, and security technologies.
Tool Proficiency: Should have proficiency in tools like Burp Suite Professional, Nessus, Frida, Objection, and MobSF.
DevSecOps Knowledge: Good understanding of DevSecOps methodologies, including SAST (Static Application Security Testing), SCA (Software Composition Analysis), and DAST (Dynamic Application Security Testing).
Cybersecurity Policy and Procedure Development: Assist in developing and refining cybersecurity policies and procedures to enhance the overall security posture of products/services.
APIs and Reporting Tools: A broad knowledge of APIs and reporting tools and experience with their integration is an added advantage for the role.
Cloud Security Knowledge: In-depth knowledge of cloud security features and configuration.
Industry Certifications: Possession of industry certifications such as training for eWPT (eLearnSecurity Web-Application Penetration Tester), eJPT (eLearnSecurity Junior Penetration Tester), PNPT (Practical Network Penetration Tester), OSCP (Offensive Security Certified Professional), or other relevant certifications is highly desirable.
Continuous Learning: We ensure you stay updated with the latest cybersecurity trends, tools, and techniques, fostering personal and team knowledge improvement. We believe in knowledge sharing and expect the same from you in a continuous learning and growing environment.
Education Background
While not mandatory, a bachelors degree in psychology, data science, mathematics, computer science, information security, or a related field, or equivalent work experience, would be an asset","Career development, Penetration, Coding, Soft skills training, Information security, Web application, Nessus, Reporting tools, Penetration testing"
Security Analyst 2,Michelin,5 - 7 years,Not Disclosed,Pune,3 days ago,1,37,"The advanced threats, risks and security vulnerabilities of the companys IT and digital solutions are known and evaluated.
A technical watch is done to anticipate the evolution of the risks.
The safety requirements and their implementation are a good compromise between the costs, the acceptance by the users and the level of residual risk.
The tools and methods needed to ensure the security of IT and digital projects and solutions are implemented to control the level of risk.
Serious security incidents are resolved.
His/Her actions contribute to improving the behavior of people (users of IT and digital solutions, managers, professionals of IT and digital solutions) facing constantly changing security risks and threats.
Continuously looks for ways to evaluate and reduce risk to the company, and to improve security processes & methods
Continuously enlarges breadth of knowledge (technical & business related) through internal and external contacts
Perimeter:
The scope is Worldwide.
The Security Analyst is part of the Infra/NET team.
The main missions are:
Control the level of security on our NET devices.
Provide reports and key indicators.
Be accountable for the corrections and follow-up.
The main activities are:
Use the work instructions to build the weekly and monthly reports.
Create the SR in Snow to our NET Supplier to correct the gaps.
Follow the non-conformities.
Build the indicators each month.
Compliance to Security rules
Security Patching
Patching Compliance
Professional and Technical Competences:
Primary Skills:
VMware Networks.
Hands experience on configuring NSX-T firewalls.
vSphere Networking.
NVDS
Analysis of flows on vRNI.
Firewall Technologies - Good hands-on experience on CheckPoint Firewalls.
Hands on experience on Cisco routers and switches.
CCNA Certified.
Infrastructure Network Concepts
TCP/IP
NAT
ACL
LAN
WAN
VLAN
CISCO
Network SECURITY
Secondary Technical Skills:
F5 Load Balancer.
Python Scripting.
Basic practice of Service Now ITSM tool
Understanding of ITIL process.
Education:
Grade level: BE/BTECH and work experience of 5 to 7 years in IT Infrastructure Network domain","Cisco routers, VMware, Networking, WAN, LAN, Network security, VLAN, cisco, Firewall, Python"
Security Analyst,Essenware,5 - 10 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,262,"Components include: DNS, DHCP, AD, SMTP, SNMP, NTP, PKI. Firewalls and AAA solutions. F5 (LTM AFM/WAF/ASM) Experience: 5 -10 Years of experience in the Network Security domain. Roles and Responsibilities: Hands on Experience in Authority and Cache DNS. Knowledge of creation of Zones, A record, PTR Entry, Zone file compilation, etc.
 Knowledge of DNS tunneling, NS server, Root server related troubleshooting technique, delegation provisioning and troubleshooting techniques are must. Analytical skills of abuse and anomalies in DNS traffic, DNS and DDoS attack experience is plus. Provisioning knowledge on Views, Deletion, and various types of DNS records. Hands on experience in DHCP Protocol and knowledge of the DHCP message flow. Ability to troubleshoot the IP allocation and Failover issue from the logs. Working experience on AAA/Radius(Cisco ISE AAA)
Protocols and strong knowledge of AAA call flow, Policy. Hand on experience on Cisco ISE with device administration. Device & user based authentication/Authorization from ISE. BYOD configuration. Hand on experience on Cisco ISE which includes the Creation of rules for user access to devices, user and device management. Basic knowledge of CNF, VNF, VMware and Cloud based architecture and operations experience is plus. Experience with other common protocols and services (FTP, TFTP, NTP, SNMP, syslog, Loadbalancers(F5) etc.) Hand on experience on F5 LTM/AFM/ASM/ WAF and have good knowledge of Tshoot skills. Firewall Installing, Configuring & troubleshooting Cisco ASA Firewall (ie, Packet tracer & Packet capture).
VPN Configuring & Troubleshooting Site to Site IPSEC VPN, Remote Access VPN. UNIX system administration, preferably including Source, Centos, Linux, Solaris, and VMware certification is plus Good understanding of Linux command and Tshoot the skills. Knowledge of Web services, Scripting, and Database Management experience is plus. End to end responsible for the incident and for its notification to relevant stakeholders/interfaces and status reporting and follow up on TT from its creation until the incident has been solved and TT closed. Good team player and willing to work 24*7 shift basis.","Unix, VMware, FTP, Linux, Solaris, DNS, SNMP, Network security, DHCP, System administration"
Instrument - OT Cyber Security Engineer,Samsung Engineering India,3 - 6 years,Not Disclosed,Noida,30+ days ago,1,209,"Carry out OT Cyber Security Engineer
Review revise various Project documents starting from Feed to detail Engg stage
Identify open points for cyber security clauses in Client documents and accordingly resolution of issues.
Coordinate with MAC vendor
Participate in FAT, SAT Field Engg.
Coordinate with Package Vendors review Package vendor documents
Support on site cyber security issues at project sites
Education:
Full time Bachelor s degree in Instrumentation Control / Electronic Instrumentation Engineering
Experience:
7-12 years in Control System Cyber Security related to Hydrocarbon Business
Essential Requirements:
Candidate should have hands on experience expert knowledge in OT Cyber Security for oil and gas industry that includes:
Working knowledge of Cybersecurity Solutions like Anti-Virus, Application Control , Device Control, Active Directory, WSUS, Network Monitoring , Backup Restore, IDS, SIEM,
Working Knowledge of Network Design and Topologies, IP philosophy,
Awareness of Industrial IT environments, Distributed Control Systems (DCS), Programmable Logic Controller (PLC), Human Machine Interface (HMI),.
Knowledge of standards like IEC 62443, NIST 800, NIST CSF
Any certification like MCSE , CCNA is advantageous but not mandatory
Working knowledge of industrial control system including DCS, ESD, FG and MMS etc.
Experience of working with international Control System vendor is preferred
Willingness to work in Office and Industrial Environments , travel to project sites for long term","Engineering services, Network design, cyber security, Control system, Active directory, EPC, Refinery, human machine interface, Petrochemical"
Automotive Cyber Security Engineer,Manpowergroup Services India,3 - 8 years,Not Disclosed,"Pune,Maharashtra",15 days ago,10,125,"Hi,

Greetings From ManpowerGroup Services!!!

We are Hiring for Cybersecurity engineer one of our Client

@ Bangalore/Trivandrum/Pune/Hyderabad

Mode: Permanent
Experience:4-10 years
Mandatory Skills: Cybersecurity and ECU

If Interested Please share your resume: sayani.roy@in.experis.com","Cyber Security, Ecu, Automotive"
Cyber Security Engineer,Knodtec Solutions,5 - 10 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,291,"BS in Computer Science or related field preferred. 5+ years practical security experience.
Planning, implementing, managing, monitoring, and upgrading security measures for the protection of the organization s data, systems and networks
Troubleshooting security and network problems
Responding to all system and/or network security breaches
Testing and identifying network and system vulnerabilities
Plan, design and build of enterprise scale security architectures
Monitor cyber-security requirements for local area networks (LANs), wide area networks (WANs), virtual private networks (VPNs), routers, firewalls, and related network devices .
security assessments, code audits and design reviews
Develop technical solutions to help mitigate security vulnerabilities.
Senior security Engineer role: -
Participate in coach the Security Operations Incident Response Develops and maintains access control rules Serve as a security expert in network, application design, operating systems, endpoint protection, mobile devices, and foundational InfoSec technical controls.
Work closely with software and data engineers to ensure adequate security solutions are in place throughout all systems. Conduct periodic training and knowledge transfer sessions for external/internal department staff and business partners Manage and update the InfoSec risk model, and in coordination with other functional teams Serve as a trusted advisor to business functional areas and internal IT resources.
Ensure that business and technical requirements are aligned to policy and are implemented within regulatory and contractual compliance.
Advocate for cyber risk mitigation during planning sessions and implementation of new services. Contribute to the development and maintenance of the information security strategy. Plan, design and build of enterprise scale security architectures. Monitor cyber-security requirements for local area networks (LANs), wide area networks (WANs), virtual private networks (VPNs), routers, firewalls, and related network devices. Perform technical security assessments, code audits and design reviews. Develop technical solutions to help mitigate security vulnerabilities.
Advocate security and secure practices throughout the company. Be involved in offensive security exercises. Respond immediately to cyber security related incidents and provides a thorough post-event analysis. Implementing security solutions in public cloud, Kubernetes, and container environment. Security configuration, audit, and management of applications and databases Leads identification and proposes remediation of vulnerabilities Maintains user lists, passwords, encryption keys, and other authentication and security-related information and databases.","cyber security, Information security, Network security, Silicon, ITES, Troubleshooting, Security operations, Monitoring, Software services"
Sr. Information Security Analyst,BNY Mellon,2 - 4 years,Not Disclosed,Chennai,30+ days ago,1,317,"Supports the effectiveness of security-related operations
Provides programming support and assists in project planning for an operational area in information security
Supports the operations of a security sub-component
Executes day-to-day operational security components
Implements new versions of security software for existing technologies and architectures
Reviews and analyzes data and information for business systems security
Assists in ensuring that security concerns are addressed and mitigated
Produces first draft of reports, analyses, findings, etc
Contributes to the achievement of team objectives
Bachelors degree in computer science or a related discipline, or equivalent work experience required
2-4 years of experience in information security or related technology experience required, experience in the securities or financial services industry is a plus","Computer science, SUB, Information Security Analyst, Information security, Manager Technology, Programming, Project planning, Operations, Financial services"
