Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
VFX Artist,Reliance Games,2 - 4 years,Not Disclosed,Pune,30+ days ago,1,87,"Creating amazing-looking real-time FX with Unity.
Collaborate with the Art, Gameplay, Design, and Animation teams to develop in-game FX elements, from early look development and prototyping to final polished implementation.
Use our engine authoring toolset, 3D Max, Substance, and various other supplemental FX authoring packages to create stunning VFX particles, systems, textures, and simulations.
Directly implement VFX content, including in-world placement and scripting of systemic/gameplay-driven behaviours.
Contribute to the development and enhancement of our proprietary engine VFX systems, including particle effect authoring and scripting and sequencing tools and pipelines.
Placing and triggering FX within the world.
Working with the Art, Design and Engineering teams to find solutions to artistic challenges.
Develop a deep understanding of the art direction and create effects to support the vision.
Create effects to realistic performance budgets and take ownership of the memory and performance costs of your effects.
Qualifications Eligibility criteria:
Experience of creating Realtime particle effects in Unity.
Experience of using industry-standard content creation software (e.g. Maya, 3ds Max, Photoshop, Substance) to create assets to use in-engine.
Experience as a VFX artist in games, using a real-time authoring toolset (Unity).
Experience with various supplemental 3D and VFX authoring packages (Maya, Houdini, Substance, etc.)
Portfolio that demonstrates a breadth of both technical and artistic execution of real-time VFX.
Interest for games and the future of Virtual Reality.
Experience with shaders will be an added advantage.
Strong Unity skills and experience with other appropriate features.
Knowledge of game production pipeline and life cycle.
A critical eye for the timing, animation, and motion of real-world objects and visual FX.
Ability to create all art needed for the FX from prototype to final FX Desire and knowledge of how to push our effects, editing tools, and pipeline further.
Experience with scripting in Blueprint, Python, etc is a plus.
Abilities in secondary areas such as modelling, skinning, animation, or lighting.
Experience working with multiple games.
Passionate about games and art in games.","3D, Prototype, Packaging, Maya, Conceptualization, Animation, VFX, Photoshop, Python, Scripting"
VFX Artist Cum Editor,Xpressions Pixel,1 - 6 years,Not Disclosed,Mumbai,30+ days ago,1,399,"Candidate must have excellent knowledge of compositing and VFX tools like After Effects Photoshop.

Editing softwares like FCP would be an added advantage. Should have an experience of minimum 1 year.

Working on color corrections and camera tracking is a must.","VFX, Photoshop, Editor"
Video Editor (You Tube Editor) cum Graphic Designer,Digital Folks,1 - 2 years,Not Disclosed,Dehradun,30+ days ago,1,121,"Produce and/or edit multiple types of video content including Video Blogs, people and product spotlights, social media content, product demos, and promotional content
Record and capture video content
Manage projects from beginning to end through pre-production, shoots, stock footage sourcing, post-production, and distribution
Work with web and social media teams to prepare and upload videos to a corporate video host, YouTube, and social media platforms
Positive, enthusiastic team player with the ability to give and take constructive criticism is a must
Roles and Responsibilities
The video editor will collaborate with a Content specialist, graphic designers, marketers, technical experts, and external partners to produce high-quality and engaging video content.
Requirements
Hands-on experience with editing software, including Adobe After Effects, and Adobe Premiere Pro
Knowledge and a good understanding of motion graphics is preferred
Creative and artistic skills
Photography & Cinematography Skills are Mandatory
Demonstrable video editing ability with a strong portfolio
Work both on and off-site
Voice-over would be a plus","Graphics, Post production, Photography, Adobe Premiere Pro, Web technologies, Social media, Video Editor, Corporate, Video editing, Adobe After Effects"
Graphic Designer & video Editor,SKJ Landbase,1 - 3 years,3-5 Lacs P.A.,"Gurgaon/ Gurugram,Haryana",12 days ago,1,94,"Proficiency with Photoshop, Illustrator, Premier Pro & After effects.
Exp. in Graphic Designer Profile in real estate industry preferably.
Social media creatives","Video Editing, social media creatives., Illustrator, Photoshop, premier Pro"
Graphic Designer + Video Editor,Acme Services,1 - 5 years,Not Disclosed,Mumbai,30+ days ago,1,118,"Determine the message the design should portray
Create images that identify a product or convey a message
Develop graphics and visual or audio images for product illustrations, logos, and websites
Select colors, images, text style, and layout
Incorporate changes recommended by the stakeholder into the final design
Review designs for errors before printing or publishing them
Should be able to format presentations as per brand guidelines
Keep abreast of emerging technologies in new media, particularly design programs such as InDesign, Illustrator, Photoshop, and other relevant software
Candidates should possess strong creative and technical skills, including an eye for color, composition, and typography. They should also have excellent communication and interpersonal skills to collaborate effectively with clients, marketing teams, and other designers. Additionally, they should be able to work independently, prioritize multiple projects and meet tight deadlines.
Video Editing:
Collaborate with the producer and/or director to determine the desired outcome of the project
Review raw footage and select the best shots to use in the final product
Trim footage segments and put together the sequence of the video
Determine the appropriate music, sound effects, and graphics to be used in the video
Edit the video to ensure a smooth flow and appropriate pacing
Add special effects, animations, or other enhancements as needed
Ensure that the final product meets technical standards for broadcasting or online streaming
Remain up-to-date with new editing technologies and techniques","Graphics, Printing, Interpersonal skills, Adobe Premiere Pro, Publishing, Illustrator, Video Editor, Broadcasting, Video editing, Photoshop"
Graphic Designer And Video Editor,Siddharthsai Events And Management Services Privat E Limited,2 - 5 years,2-4 Lacs P.A.,Hyderabad/Secunderabad,29 days ago,2,311,"Roles and Responsibilities

1. Design and create visually appealing graphics, illustrations, and layouts for a variety of mediums, including websites, social media, marketing collaterals, outdoor media and print materials.
2. Collaborate with the management to better understand requirements, objectives, and target audience, and translate them into compelling visual concepts.
3. Develop and maintain a consistent brand identity through the creation of visually stunning designs that align with the company's values and aesthetics.
4. Stay up-to-date with industry trends and best practices in graphic design, and incorporate innovative ideas and techniques into your work.
5. Ensure all design materials are produced within specified timelines, and meet high standards of quality and accuracy.
6. Understand how the final outcome looks on different platforms to relearn and improve. Work closely to gather feedback, incorporate revisions, and ensure the final designs meet the final outcomes.
7. Conduct regular quality checks on printed and digital materials to ensure they maintain the intended design integrity.
8. Collaborate with external vendors and suppliers to ensure accurate production and delivery of print materials when necessary.
9. Manage multiple projects simultaneously, prioritize tasks effectively, and meet deadlines in a fast-paced environment.

Desired Candidate Profile

1. A graduate or equivalent qualification in Graphic Design, Visual Communication, or a related field.
2. Proven experience as a Graphic Designer, with a strong portfolio showcasing a diverse range of creative work.
3. Proficient in industry-standard design software such as Coreldraw, Adobe Creative Suite (Photoshop, Illustrator, InDesign).
4. Solid understanding of design principles, typography, color theory, and layout techniques.
5. Excellent visual and conceptual thinking skills, with a keen eye for detail and aesthetics.
6. Strong communication skills, with the ability to effectively present and articulate design concepts and ideas.
7. Ability to work both independently and collaboratively, and receive feedback constructively.
8. Knowledge of digital marketing platforms, web design principles, and user experience (UX) design is a plus.
9. Familiarity with video editing and motion graphics software (such as After Effects) is an added advantage.
10. Ability to adapt quickly to changing priorities and work efficiently under tight deadlines.

Join our team and unleash your creativity to make a significant impact on our brand's visual identity. We offer a collaborative and supportive work environment where your talent and skills will be recognized and valued.

Perks and Benefits

Annual bonus","Graphic Designing, digital marketing, Video Editing, Illustration, adobe creative suite, 2D Animation, color theory, Visualiser, layout, Aftereffects, Motion Graphics, Corel Draw, Photoshop"
Video Editor & Motion Animations designer,Crystal Hues,1 - 6 years,Not Disclosed,Remote,30+ days ago,1,662,"Take a brief to grasp production team s needs and specifications
Review shooting script and raw material to create a shot decision list based on scenes value and contribution to continuity
Trim footage segments and put together the sequence of the film
Input music, dialogues, graphics , effects and social media motion Animations
Create rough and final cuts
Gif and motion animations
Requirements:
After effects and Adobe premiere pro Motion Animations Photoshop, Coral Draw, Sketchup,","Graphics, Adobe Premiere Pro, Social media, Video Editor, Corel Draw, Photoshop, Raw material"
Graphic Designer + Video Editor,Marrina Decisions,2 - 3 years,Not Disclosed,Remote,30+ days ago,1,141,"Design unique PowerPoint, Keynote slides/templates for pitch presentations; rich in detail, animation, and other high-level design elements
Create new presentation styles, infographics within the stipulated brand standards and guidelines. Maintain brands aesthetic and quality
Manage execute multiple projects simultaneously, efficiently meeting deadlines
Work with internal and external stakeholders to ensure all brand presentations are of a high standards
Communicate and clarify details with clients through calls and emails.
Planning concepts by studying relevant information and materials.
Illustrating concepts by designing examples of art arrangement, size, type size and style and submitting them for approval.
Preparing finished art by operating necessary equipment and software.
Coordinating with outside agencies, art services, web designer, marketing, printers, and colleagues as necessary.
Contributing to team efforts by accomplishing tasks as needed.
Communicating with clients about layout and design.
Creating a wide range of graphics and layouts for product illustrations, company logos, and websites with software such as photoshop, illustrator and adobe premiere pro or any video editor.
Reviewing final layouts and suggesting improvements when necessary.
Daily working on Monitoring, Updating, or Fixing issues with Newsletter Layouts, Landing Page Templates, website pages.
Will be creating and managing Responsive website design designs, email marketing messages, Newsletter templates and Landing Page templates.
Will be working in managing media queries for all types of Fluid and Responsive Builds which will be compatible with all the platforms and size of mobile and tablet devices.
Will be working in designing and managing HTML and CSS of templates.
Will be working closely with teams to guarantee on-time delivery of all templates.
Conceptualizing visuals based on requirements
Creating images and layouts by hand or using design software
Testing graphics across various media.
Study design briefs and determine requirements
Schedule projects and define budget constraints
Conceptualize visuals based on requirements
Prepare rough drafts and present ideas
Develop illustrations, logos and other designs using software or by hand
Use the appropriate colors and layouts for each graphic
Work with copywriters and creative director to produce final design
Test graphics across various media
Amend designs after feedback
Ensure final graphics and layouts are visually appealing and on-brand
Video editing for social media posts and various projects.
Requirements
Skills and expertise are required for the role:

Bachelor s degree in graphic design or related field.
Experience as a graphic designer or in a related field.
Demonstrable graphic design skills with a strong portfolio.
A strong eye for visual composition.
Effective time management skills and the ability to meet deadlines.
Able to give and receive constructive criticism.
Should possess expertise in diverse Marketing Automation and ESP platforms including Marketo, Salesforce, Pardot, Eloqua etc.
Must possess expertise in Photoshop, Adobe Illustrator, Coral, WordPress etc.
Must have experience to design, develop, and set up applications.
Must have 2-3 years of experience in graphic design.
Must possess working experience in agency and client-side designing and development.
Possess demonstrated experience in IT skills in JavaScript, Sql and HTML CSS.
Proven experience in working with Campaign Management Systems and Content Management Systems.
Understanding of marketing, production, website design, corporate identity, product packaging, advertisements, and multimedia design.
Experience with computer-aided design.
Experience in video editing for social media posts and variou projects is MUST.
Expertise in various video editing tools and AI- based tools is highly required.","Graphics, Illustrator, Social media, Wordpress, Javascript, Packaging, Animation, HTML, Photoshop, SQL"
Senior Executive/ Deputy Manager- Branding,Narayana Health (NH),4 - 9 years,5-8 Lacs P.A.,Bangalore/Bengaluru,30+ days ago,1,885,"Greetings from Narayana Health!!

Narayana Hrudayalaya, India's leading hospital and healthcare provider, invites applications from passionate brand marketing professionals to join the Narayana Hrudayalaya Corporate Office in Bangalore.

We invite applications for the following positions:

Position; Senior Executive/ Deputy Manager-Branding, NH-Corporate Office, Bangalore No work from home.

Qualifications: Degree and master's degree

Location: Narayana Hrudayalaya Corporate Office.

Professionals with experience ranging from 3 to 6 years' will be preferred.
Should have experience in Brand Marketing activities and brand management. 
Should have good communication skills.


Interested professionals, please share your profile or resume to mail -ID raghavendra.h01@narayanahealth.org


Thanks & Regards.
Raghavendra
HR Manager
9513314873","brand marketing, positioning, branding, Brand Awareness, brand management, promotions, advertising"
Senior Manager I,Flipkart,7 - 10 years,Not Disclosed,Bangalore/Bengaluru,19 days ago,,249,"Senior Manager I
Â Assess enterprise requirements from supply & service categories perspective proactively.
Â Identify and resolve challenges in key materials sourcing through market making/shaping activities, long-term contracting, risk mitigation measures etc. (e.g. alternate source development)
Â Develop and support the process of empaneling new vendors based on their capability, process orientation and infrastructure alongside the commercial consideration.
Â Ensure spend management within specified budgeted costs as well as oversee implementation of cost control strategies.
Â Manage complete sourcing and contracting life cycle for all categories of procurement (Spares, Non-Spares, Consumables, Others) by engaging with Internal operations, Vendors & Local market.
Â Develop, implement and maintain a supplier relationship and evaluation process to measure effective supplier performance and compliance.
Â Creating a very strong panel of Local suppliers at Regional / State level.
Â Develop an alternate solution model for solving the services / repairs needs in Durables, Mobiles, Laptop and Electronics space.
Â Driving innovative agreements with suppliers on JIT / Distributed dispatches etc. which would reduce the cost of inventory holding for the organization.
Â Ensure strong governance - Statutory & Regulatory risk management, support audits, management reporting, and independent Stakeholder / Supplier / Client management.
Â Ensure and control supply quality as per internal customer requirements. Execute the customer feedback received from the internal and external stakeholders on customer satisfaction
Â Collaborate with internal customers & external suppliers to bring about transformational projects serving customer requirements like Repairs, Refurbishment, On Demand Services etc.
Â Evaluate the savings possibility areas and recommend savings strategy plan for all categories
Â Communicate with stakeholders the impact of market change and potential effects on supply. Recommend solutions without compromising quality or service while optimizing cost
Â Responsible for analyzing current processes and develop recommendations for process & system improvements and work with teams to implement the changes.
Â Take effective actions to build a strong team and utilize strategies to get the best out of the team.","Risk management, vendor management, stakeholder management, spend management, client management"
Senior Design Quality Engineer,Philips,5 - 9 years,Not Disclosed,Bangalore/Bengaluru,21 days ago,1,628,"Ensures that appropriate quality plans are made that include all stages of the life cycle of the product and supports Quality Plan design
Validates key design inputs like usability, reliability, performance, supportability, manufacturability, localizability, safety, security, privacy, serviceability, sustainability, and costs
Provides effective oversight of the execution of the Quality Plan, any Risk Management activities, and of all design related activities during the product/system lifecycle
Performs independent technical assessment on product quality performance and post-market product quality analysis.
Can Lead quality related problem solving and root cause analysis during design and manufacturing
Uses post-market analytics and statistics to report on product quality performance in the field (provide feedback to manufacturing, suppliers or design teams) and initiates field actions when required.
Performs independent technical assessment on product quality performance and post-market product quality analysis
Provide leadership and oversight to ensure Quality Management System Compliance
Be able to plan, control, and assure product and process quality in accordance with quality principles, which include planning processes, material control, acceptance sampling, and measurement systems
Ensure the compliance requirements are met during Design review , design verification Design validation , Design transfer
Apply and facilitate Design for Quality Reliability best practices (FMEAs, robust design, VV, root cause analysis problem solving)
You are a part of
The Philips Hospital Respiratory Care business group, supporting products including invasive and noninvasive hospital ventilators, patient interfaces, sensors, and monitoring equipment. We believe that by understanding our customers problems we can ease the discomfort of ventilation by providing innovative solutions to improve the patient-ventilator experience, permit speech, and speed liberation. These technological breakthroughs allow the clinician to concentrate more on the patient and less on the device.
To succeed in this role, you ll need a customer-first attitude and the following
Bachelor s Engineering degree with 12+ years of related experience or Master s degree with 5+ years of related experience -Mechanical/ Electrical/ Electronic or Equivalent Engineering
Engineering Degree or equivalent experience in medical device industry
5+ years experience with a medical device company preferably
Can Lead quality related problem solving and root cause analysis during design and manufacturing
Applied knowledge of appropriate global medical device or consumer product regulations, requirements, and standards (21 CFR Parts 820, ISO13485, ISO14971, MEDDEV, EU MDR, etc.)
Experience or understanding of Software or Hardware development, Verification and Validation, Risk management, RCA, Requirements Management, Design, Usability.
Have an understanding of Sample Size Determination and Statistical Methods , Safety Risk Management (i.e ISO 14971) and Failure Modes and Effects Analysis (FMEA) / Fault Tree Analysis-.
Have understanding of a quality system and its development, documentation, and implementation with respect to domestic and international standards or requirements.
Have an understanding of the audit process including types of audits, planning, preparation, execution, reporting results, and follow-up.
Be able to develop and implement quality programs, including tracking, analyzing, reporting, and problem solving.","Product quality, Quality Lead, RCA, Root cause analysis, ISO, Design review, Ventilation, Sensors, Risk management, Monitoring"
Graphic Designer & Video Editor,Ipraxa,2 - 4 years,Not Disclosed,Noida,30+ days ago,1,752,"Responsibilities:
visualize and create graphics for website and social media
Ideate on trending style and colors and create graphics related to the audience
Video editing
Qualifications:
Degree/Diploma in Graphics or related field
2-4 years of experience in Graphic Design and Video Editing
Proficient in Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, After Effects
Strong communication, conceptual thinking
Typography skills and design skills","Adobe Photoshop, Adobe Illustrator, Design, Graphics, Video Editing, Adobe Premiere Pro, Social Media, Video Editor, Graphic Designer"
Senior Video Editor,Asclepius Wellness,1 - 3 years,Not Disclosed,Delhi / NCR,18 days ago,4,119,"Roles and Responsibilities

Edit raw footage and assemble it into polished videos, ensuring smooth transitions, proper sequencing, and visual continuity.
Trim, splice, and synchronize video and audio tracks, applying necessary edits and enhancements.
Enhance video quality, adjust colors, and apply visual effects to achieve the desired aesthetic appeal.
Incorporate graphics, animations, and titles to enhance the visual storytelling.
Collaborate with the creative team to conceptualize and execute video projects that align with the company's brand and objectives.
Stay updated with industry trends and emerging technologies in video editing to implement innovative techniques and styles.
Manage and organize video files and assets efficiently to ensure easy accessibility and retrieval.
Adhere to project deadlines and deliver high-quality videos within specified timeframes.
Provide constructive feedback and suggest improvements to enhance the overall quality of videos.
Requirements:

Proven work experience as a Video Editor, preferably in a corporate or creative agency environment.
Proficiency in using Adobe Premiere Pro and other video editing software.
Solid understanding of video production principles, including composition, lighting, and audio.
Strong creative and visual storytelling abilities.
Excellent attention to detail and ability to maintain consistency throughout projects.
Ability to work collaboratively in a team environment and take direction effectively.
Strong organizational and time management skills to handle multiple projects simultaneously.
Knowledge of motion graphics and animation is a plus.
A portfolio or demo reel showcasing your previous work is required.

Desired Candidate Profile
Job Types: Full-time","Video Editing, Adobe Premiere Pro, Motion Graphics, editing software, Final Cut Pro"
Graphic Designer + Video Editor,R C Reddy Ias Study Circle,3 - 5 years,Not Disclosed,"Hyderabad/ Secunderabad,Telangana",25 days ago,1,47,"*Job Description :*

Graphic Design:
Develop compelling design concepts based on requirements from the management,
produce high quality designs, amend designs based on feedback for use in print and digital media for
- marketing materials- brochures, flyers, posters, and other promotional materials
- Course materials - course presentations, book covers, infographics and other materials as needed
- Wire-framing and design elements for website if needed
- Any other visual design works as needed

Video Editing:
- Edit videos for YouTube
- Ability to work in Adobe Premiere and After Effects to edit videos
- Ability to add visual and auditory elements to create compelling videos.
- Create visually impactful Thumbnails

*Requirements:*

- Education: Bachelor's degree in graphic design/ visual communication or other relevant fields
- Years of experience: 3 years minimum
- Software Proficiency: Adobe Creative Suite (Photoshop, Illustrator, InDesign, Premiere Pro, After effects ) and knowledge of working in Canva
- Language: should be able to produce work in both English and Telugu.
- Strong portfolio showcasing a variety of design work in print, digital and video.
- Experience in web designing and user experience (UX) design is a plus
- Strong understanding of design principles, keen eye for esthetics and attention to detail
- Efficiency: Ability to adapt to changing priorities, manage multiple projects simultaneously under tight deadlines
- Ability to work independently and collaboratively and receive feed back constructively
- Proactive
- Should enjoy finding creative solutions to problems","Adobe Creative Suite, Graphics, Adobe Premiere Pro, Wireframing, Illustrator, Canva, Video Editor, Adobe After Effects, Photoshop, Graphic Designing, Indesign"
Graphic Designer,Chai Point,1 - 2 years,Not Disclosed,"Bangalore/ Bengaluru,Karnataka",25 days ago,1,167,"Role: Looking for a fun, dynamic individual who has 1-2 years of experience in graphic design. We are looking for someone who would be interested in working with digital media, print media and social media. The candidate should be hard working, respect timelines and deadlines and have a flair for ideation and conceptualization.
Skills in layout, a minimalistic approach to design and a love for research and innovation are a must.


Responsibilities:
Take the design briefÂ to record requirements and clientsÂ needs
Work with a wide range of media and use graphic design software
Prepare rough drafts and present your ideas
Work as part of a team with copywriters, designers, executives etc.


Requirements:
Proven graphic designing experience of 1-2 yrs.
Demonstrable graphic design skills with a strong portfolio
Basics of Video editing and animation.
Ability to interact, communicate and present ideas
Up to date with industry leading software and technologies (Illustrator, Photoshop, After effects, In Design, etc)
Professionalism regarding time and deadlines
Must possess good interpretational skills, attention to detail, professional attitude, reliable and strong work ethic.
Looking for a pro-active and dynamic candidate who is a self-starter, individual contributor, and team player.","Graphic Designing, Video Editing, Aftereffects, Illustrator, Animation, Photoshop, Indesign"
Video Editor cum Graphic Designer,Sapient Realty Solutions,2 - 5 years,3.5-6 Lacs P.A.,"Gurgaon/ Gurugram,Haryana",26 days ago,5,84,"Key Responsibility

Video Production -
Create high-quality video content that highlights properties for sale or rent.
Plan and shoot property tours, including capturing the interior and exterior of the properties.
Edit and enhance videos to make them visually appealing and engaging.

Storyboarding and Scripting:
Develop scripts and storyboards for property tours and promotional videos.
Collaborate with the marketing and sales teams to ensure the videos convey the desired message.

Graphic Design:
Incorporate graphics, animations, and text overlays to provide additional information and branding.
Create visual elements to enhance the video's aesthetics and convey property details effectively.

Virtual Tours:
Create virtual reality or 360-degree tours of properties for immersive online viewing.
Ensure that the virtual tours are user-friendly and can be easily navigated.

Video Editing:
Edit and post-process video footage to ensure smooth transitions, color correction, and visual enhancement.
Add music, voiceovers, and sound effects where appropriate to enhance the viewer's experience.

Social Media and Website Integration:
Optimize videos for different platforms, including YouTube, Instagram, Facebook, and the company website.
Create and maintain a library of video content for easy access and sharing.

Collaboration:
Collaborate with real estate agents, photographers, and other team members to gather and integrate visual assets for video production.

Market Research:
Stay up-to-date with video design trends in the real estate industry to ensure the company's content remains competitive.

Compliance:
Ensure that all videos adhere to legal and ethical guidelines, including obtaining necessary permissions and avoiding misrepresentation of properties.

Feedback and Improvement:
Collect and act upon feedback from viewers, agents, and management to improve the quality and effectiveness of video content.

Analytics:
Monitor video performance through analytics tools to assess the impact of videos on lead generation and sales.

Training and Technology:
Stay informed about the latest video production equipment, software, and techniques, and provide training to team members as needed.","Video Editing, Video Processing"
,,,,,,,,,
Design For Safety and Reliability Senior Practitioner,Schneider Electric,10 - 20 years,Not Disclosed,Bangalore/Bengaluru,27 days ago,1,46,"You will be responsible for deploying Design Reliability and Robustness processes, tools, software across Digital Energy Division and lead all activities related to Design quality for Hardware projects including BLMP to ensure that our products and solutions are designed to be robust, reliable, and safe
Main responsibilities
Develop and deploy DfR and DFSS (Robustness) strategies for the division
Be part of Corporate Reliability Certification Program
Train and coach design engineering and CSQ community with DfR and DFSS training, methods, tools.
Deploy DfR/Robustness maturity Model across line of businesses to continuously improve DfR and Robustness processes, tools, software and training.
Have a close collaboration with line of business quality leads to receive and address their DfR and DfSS needs, challenges, opportunities.
Work closely with Field Quality leads to understand Design reliability and robustness related root causes and make necessary improvements into DfR/DFSS Strategies and training.
Ensure there is standard work for DfR and DFSS standards/procedures globally and standards are adhered to by all the product line of business units globally.
Serve as a DFMEA expert to coach/mentor/train design engineering and CSQ community to execute DFMEAs with p-diagram linkage.
Ensure BLMP deployment robustness and support when required
What qualifications will make you successful
Worked as a Design quality and Reliability expert, Design for Six Sigma (DfSS) in R&D environment for at least 10 years
Experience in Electronics and Power management is required
Certified DFSS BB internally at a leading company. Master BB in DFSS is preferred.
Certified Reliability Engineer(CRE) at minimum or internally certified Reliability expert.
BS in Electrical, mechanical or in industrial engineering. Higher degrees especially in Reliability engineering is preferred.
Great coach/mentor, trainer in xFMEA, DfSS and DfR.
Capable of managing both strategy and executions, leading and facilitating DfSS and DfR activities with R&D community
Experience with p-diagram driven DFMEA development
Excellent Working level experience with Reliasoft and Minitab
Excellent Change management and influencing skills
Experience working in Agile Product Development environment


Required skills
check Systems Architecture
check Failure Mode and Effects Analysis (FMEA)
check Electronics
check Safety
check Reliability Engineering","Training, Design engineering, Change management, Minitab, Power management, CRE, Agile, Reliability engineering, DFSS, Six sigma"
Video Editor / Graphic Designer / Digital Content Creator,Railmitra,1 - 6 years,Not Disclosed,Patna,30+ days ago,1,426,"We are looking for a video editor with the capability to edit the videos and create the ad videos for our brand. He must have proficiency in the adobe Photoshop, premier pro, Final cut Pro, 2D /3D animation, and After-effect knowledge. Candidates having Visualizing and coming up with the video-concept ability is an add on and would be given preference.
Required Skills :
Applicant must have good hands-on Adobe After Effects and Adobe Premiere Pro
Good knowledge of graphic design tools/ video editing tool like Adobe Illustrator Adobe Photoshop/ aftereffect
A creative approach is a mandatory skill.
Have a keen eye on perfection
Basic communication etiquette
Basic knowledge of English and Hindi
Should be interested in Food-Industry
Job Responsibilities :
Must be able to manage all technical aspects of video audio recording and editing
Regularly collaborate with our marketing team
Good hands-on 2d Animation for Video editing
Continuously discover and implement new editing technologies and industry's best practices to maximize efficiency
Good knowledge of Infographic Video Creation
Must follow Emipro s vision brand guidelines
Knowledge of motion graphics is preferred
Familiarity with special effects, animation, 3D and compositing
Experience of at least one year in a video specialist role will be an added advantage.","Graphics, 3D, digital content, Adobe Premiere Pro, Illustrator, Video Editor, Animation, Video editing, Adobe After Effects, Photoshop"
Associate & Sr. Video Editor,Digital Latte,2 - 3 years,Not Disclosed,Mumbai,30+ days ago,1,395,"Job Description
Create Short & Long Video Content for Digital Platforms using Photoshop Files, Raw Video Footages & Still Images.
Splice raw film footage together from various sources and shoots, and combine it to create a cohesive story.
Evaluate edited footage to make sure it matches the story from the script and meets the narrative agenda.
Edit footage into timelines and cut time out of certain shots to create a more impactful story for the audience Combine visual footage with audio sound effects, dialogue, ambient sound and a musical soundtrack.
Use computer editing software programs, video switching devices, digital video effects programs and other tools to piece together film components Ensure all editing cuts, splices, changes and additions appear seamless and natural and help the story flow more effectively in the finished product Discuss project timeline, narrative structure, story goals and more Account Managers
Requirements
Working knowledge of oral, written and visual media in addition to competency in editing processes, dissemination techniques and quality standards.
Experience in creating content for Digital Platforms Proven expertise in video creation and editing software.
Strong collaborative skills for consulting with Account Managers on each project and editing projects according to their specifications Passion for brand building and creativity.
Fluent in using Adobe Premiere Pro & Adobe After Effects A positive, self-starter, can-do attitude.","Quality standards, Adobe Premiere Pro, Video Editor, Consulting, Adobe After Effects, Photoshop, Brand building"
Senior Video Editor,Scintilla Kreations,4 - 6 years,3-5 Lacs P.A.,Hyderabad/Secunderabad,30+ days ago,3,23,"Company Profile:

Scintilla Kreations Pvt Ltd, a renowned leader in the advertising, branding, and creative industry, invites applications from talented individuals to join our dynamic team. With 25 years of exceptional professional track record, we have served over 1000 clients worldwide, specializing in crafting captivating corporate presentations, animations, and walkthrough videos. Our expertise extends to advertising, branding, projection mapping, augmented reality, and virtual reality, making us a force to reckon with in the industry.

Job Description:

We are seeking a highly skilled and experienced Senior Video Editor to join our in-house team. The ideal candidate will have a minimum of 4+ years of experience working in an advertising agency or commercial production company. Your expertise should encompass corporate film editing, promo editing, ad-films, and full-length videos with basic animation. Proficiency in video editing software such as FCP X is a must, along with advanced knowledge of Adobe After Effects, color correction, and motion graphics. You should possess a keen understanding of content that appeals to diverse audiences. Additionally, you must thrive in a fast-paced environment, managing multiple projects of varying complexities while consistently meeting deadlines.

Required Experience, Skills, and Qualifications:
Proven experience of 4+ years in video editing using FCP X
Highly experienced with Adobe Photoshop and After Effects
Extensive experience in corporate film making and documentary filmmaking
Candidates must have prior experience working in an advertising agency or production company

Job Type: Full-time

Job Location: Hyderabad

Required Education: Minimum graduation

Required Experience: 4 years +

How to Apply:

If you are passionate about video editing and want to be a part of our creative team, we would love to hear from you. Please send your work or work links along with a detailed resume to hr@scintilladigi.com. For any further information, feel free to contact us at 9390006330.


At Scintilla Kreations Pvt Ltd, you will have the opportunity to work alongside talented professionals, leverage cutting-edge technology, and contribute to ground-breaking projects. Join us in our pursuit of excellence and be a part of our legacy in the advertising and creative industry.

Note: Only shortlisted candidates will be contacted for interviews.","FCP X, Adobe After Effects, Video Editing, Aftereffects, corporate film editing, ad-films editing, Final Cut Pro, Color Correction"
